entry_id,year_from,year_to,poll,entry_name,christian,islamic,chinese,buddhist
1940,1950.0,2023.0,Religious Group (v6),"The Holy Apostles Community, Ori-Oke Iwamimo",False,False,False,False
1943,1990.0,2020.0,Religious Group (v6),Cult of Gauchito Gil,True,False,False,False
1958,1915.0,2018.0,Religious Group (v6),The Apostolic Faith Mission in Zimbabwe,False,False,False,False
1961,1990.0,2023.0,Religious Group (v6),"Grace Covenant Centre, Ado-Ekiti",True,False,False,False
1966,1972.0,2023.0,Religious Group (v6),Cherubim & Seraphim Movement Church (Worldwide) Ayo Ni O,False,False,False,False
1971,-600.0,-550.0,Religious Text (v1.0),The Homeric Hymn to Demeter,False,False,False,False
1972,1970.0,2000.0,Religious Group (v6),Shepherding Movement,True,False,False,False
1973,-655.0,-522.0,Religious Text (v1.0),The Homeric Hymn to Apollo,False,False,False,False
1974,1989.0,2023.0,Religious Group (v6),"Chapel of Grace, Ile-Ife",True,False,False,False
1976,916.0,991.0,Religious Text (v1.0),Who is not assisted by the religious scholar(The Jurist) (Man La Yahdhuruhu al-Faqih) من لا يحضره الفقيه,False,True,False,False
1979,-550.0,-500.0,Religious Text (v1.0),The Homeric Hymn to Hermes,False,False,False,False
1981,1246.0,1332.0,Religious Text (v1.0),(Guiding the traveler to the most honorable path in the jurisprudence of Imam Malik.)إرشاد السالك إلى أشرف المسالك في فقه الإمام مالك,False,True,False,False
1983,400.0,600.0,Religious Group (v6),Early Byzantine Asceticism,True,False,False,False
1985,34.0,638.0,Religious Group (v6),Christianity in Antioch. From the Apostolic Era to the Islamic conquest,True,False,False,False
1989,-600.0,300.0,Religious Group (v6),Iron Age Celtic Spain and Portugal (Celtiberia),False,False,False,False
1991,1804.0,1903.0,Religious Text (v1.0),(Laws of Sharia rulings and issues of the branches of jurisprudence.) قوانين الأحكام الشرعية ومسائل الفروع الفقهية,False,True,False,False
1992,1556.0,1557.0,Religious Text (v1.0),Kitab tesviyetü't-teveccüh ila'l hak: The Guide for One's Turning toward Truth,False,True,False,False
1993,-600.0,400.0,Religious Group (v6),Ancient Boeotians,False,False,False,False
1994,1968.0,2023.0,Religious Group (v6),Nigeria Fellowship of Evangelical Students (NIFES),True,False,False,False
1996,-138.0,-128.0,Religious Text (v1.0),Delphic Hymns 1 and 2,False,False,False,False
1997,300.0,500.0,Religious Text (v1.0),Hundred and eighty precepts of Lord Lao,False,False,True,False
1998,635.0,1000.0,Religious Text (v1.0),The Chinese Christian Scroll Pelliot chinois 3847,False,True,False,False
2000,1933.0,2023.0,Religious Group (v6),"The Community Church of Apostles Nigeria and Oversea (COCANO), Ajegunle",True,False,False,False
2001,-700.0,-500.0,Religious Text (v1.0),The Book of Deuteronomy,True,False,False,False
2003,1914.0,2023.0,Religious Group (v6),Nigerian Baptist Convention,False,False,False,False
2006,1970.0,2023.0,Religious Group (v6),New Life for All Nations Ministries,True,False,False,False
2008,1804.0,1903.0,Religious Text (v1.0),(The beginning of the diligent and the end of the frugal) بداية المجتهد ونهاية المقتصد,False,True,False,False
2009,-800.0,300.0,Religious Group (v6),Ancient Arcadians,False,False,False,False
2010,1240.0,2023.0,Religious Group (v6),Bektashi Tarika,False,True,False,False
2016,-909.0,1171.0,Religious Group (v6),الدولة الفاطمية 909 - 1171م,False,False,False,False
2021,1905.0,2023.0,Religious Group (v6),The United Missionary Church of Africa,True,False,False,False
2023,971.0,1152.0,Religious Group (v6),الدولة الزيرية 971 - 1152,False,True,False,False
2025,1000.0,1898.0,Religious Text (v1.0),"The Satisfaction of Souls and Words of the Wise concerning the scholars and righteous ones buried in Fez, by Muhammad ibn Ja'far al-Kattani",False,True,False,False
2027,1953.0,2023.0,Religious Group (v6),Hizb-ut-Tahrir,False,True,False,False
2031,800.0,909.0,Religious Group (v6),الدولة الأغلبية  184-296 هجري,False,True,False,False
2032,-1767.0,1828.0,Religious Text (v1.0),(The light of the rulers regarding what is best for them and on them) ضياء الحكام فيما لهم وعليهم من الأحكم,False,True,False,False
2038,1000.0,1300.0,Religious Group (v6),"Cathars, Catharism, Albigenses, Albigensians, Cathari, Catharistae, ""Pure Christians""",True,False,False,False
2039,-1000.0,50.0,Religious Text (v1.0),Psalm 109,True,True,False,False
2040,-1752.0,1804.0,Religious Text (v1.0),(Condolences to the Al-Azhar community) المقدمة العزية للجماعة الأزهرية,False,True,False,False
2046,1905.0,1935.0,Religious Text (v1.0),L'Interprétation du Coran Intitulé Tafsir al-Manar تفسير المنار,False,True,False,False
2048,-777.0,909.0,Religious Group (v6),الدولة الرستمية,False,True,False,False
2052,1992.0,2023.0,Religious Group (v6),Christ Way Ministries International,True,False,False,False
2053,1804.0,1903.0,Religious Text (v1.0),(Alert the unwary)تنبيه الغافلين,False,True,False,False
2054,1918.0,2023.0,Religious Group (v6),Christ Apostolic Church,False,False,False,False
2055,-1800.0,-600.0,Religious Text (v1.0),An Akkadian Tamitu-Query,False,False,False,False
2057,-1400.0,-1200.0,Religious Text (v1.0),Paskuwatti’s Ritual to Cure Sexual Dysfunction,False,False,False,False
2059,1804.0,1903.0,Religious Text (v1.0),(The Garden of Knowers)بستان العارفين,False,True,False,False
2061,1800.0,1900.0,Religious Group (v6),OYA RELIGIOUS GROUP IN OYO,False,False,False,False
2064,1911.0,1998.0,Religious Text (v1.0),Sha'rawi interpretation of the Coran تفسير محمّد متولّي الشعراوي,False,True,False,False
2069,1969.0,2022.0,Religious Group (v6),L'ordre Soufi Qasimite Hadfite الطريقة الصوفية القاسميّة الهادفية,False,True,False,False
2070,2003.0,2018.0,Religious Group (v6),Overcomers Evangelical Mission International (Ori-Oke Asegun),True,True,False,False
2071,-30.0,30.0,Religious Text (v1.0),"Songs of the Sage (4Q510, 4Q511)",False,True,False,False
2072,700.0,900.0,Religious Text (v1.0),Unguja Ukuu Amulet Seal,False,True,False,False
2074,1905.0,1906.0,Religious Group (v6),"Revolutionary Mahdism and Resistance to Colonial Rule in the Sokoto Caliphate, 1905-1906",False,False,False,False
2075,600.0,671.0,Religious Text (v1.0),L'Interprétation du Coran Intituléتفسير الجامع لأحكام ا Tafsir  Al-Jami' li Ahkam Al Coran par Al-Qurtubi تفسير الجامع لأحكام القرآن للقرطبي,False,True,False,False
2076,1107.0,2023.0,Religious Text (v1.0),Kizimkazi Dimbani Mosque Inscription,False,True,False,False
2077,1812.0,1828.0,Religious Text (v1.0),ضياء السياسات والفتاوى والنوازل مما هو في فروع الدين من المسائل,False,True,False,False
2078,1149.0,1208.0,Religious Text (v1.0),"L'Interprétation du Coran ""Clés de l'Invisible"" تفسير ""مفاتيح الغيب""",False,True,False,False
2079,1804.0,1903.0,Religious Text (v1.0),(Jewels of meanings and fulfillment of wishes)جواهر المعاني و بلوغ الأماني,False,True,False,False
2080,50.0,1000.0,Religious Text (v1.0),Daily Communal Petitions (Tefillah/Amidah),False,False,False,False
2081,-180.0,132.0,Religious Text (v1.0),Ben Sira 36:1–22,False,False,False,False
2082,1804.0,1903.0,Religious Text (v1.0),(The spears of the Merciful Party on the Throat of the Servants of the Merciful.) رماح حزب الرحيم على نحور حزب الرحيم,False,True,False,False
2083,1900.0,1975.0,Religious Text (v1.0),(The spirit of Morality)روح الأدب,False,True,False,False
2084,1980.0,1985.0,Religious Group (v6),MAITATSINE: NIGERIA'S BLOODY RELIGIOUS TERRORIST MOVEMENT,False,False,False,False
2085,1766.0,1828.0,Religious Text (v1.0),الحصن الرصين في علم التصريف,False,True,False,False
2086,1462.0,2023.0,Religious Text (v1.0),Mathnawi ma'nawi,False,True,False,False
2087,224.0,310.0,Religious Text (v1.0),"Al-Tabari’s interpretation of the Qur’an تفسير الطبري""جامع البيان في تأويل آي القرآن """,False,True,False,False
2088,1766.0,1828.0,Religious Text (v1.0),مصباح الراوي في علم الحديث,False,True,False,False
2089,1974.0,2023.0,Religious Group (v6),L'ordre Soufit karkariya en Tunisie الطريقة الكركرية في تونس,False,True,False,False
2090,1892.0,1976.0,Religious Text (v1.0),أسهل المدارك شرح إرشاد السالك في فقه إمام الأئمة مالك,False,True,False,False
2092,716.0,803.0,Religious Text (v1.0),Interpretation of Imam Ibn Arafaتفسير الامام ابن عرفة الورغمّي,False,True,False,False
2094,100.0,1521.0,Religious Group (v6),Feathered Serpent's cult,False,False,False,False
2100,1235.0,1554.0,Religious Group (v6),الدولة الزيانية,False,False,False,False
2101,1126.0,1198.0,Religious Text (v1.0),"Le livre Fasl al-Maqal d'Ibn Rushd concernant le lien entre la sagesse et la charia""فصل المقال فيما بين الحكمة والشريعة من اتّصال",False,True,False,False
2103,1804.0,1903.0,Religious Text (v1.0),"(Revising the strong statement, an explanation of the chapter on hadith) تنقيح القول الحثيث شرح لباب الحديث",False,True,False,False
2104,1700.0,1900.0,Religious Group (v6),الطريقة التجانية في تونس ق18-ق19 ATARIKA TJENIA FI TOUNES  XVIII-XIXème siècle,False,True,False,False
2111,700.0,1463.0,Religious Group (v6),Tsinburbura Traditional Religion,False,False,False,False
2112,-323.0,-314.0,Religious Text (v1.0),Mengzi,False,False,True,False
2114,1837.0,1990.0,Religious Group (v6),Tijaniyyah Sufi Movement in North-Western Nigeria,False,True,False,False
2116,1804.0,1923.0,Religious Group (v6),Qadiriyyah Movement in the Sokoto Caliphate.,False,True,False,False
2118,200.0,1800.0,Religious Text (v1.0),Samaritan Hymn by Amram Dare,False,True,False,False
2122,1978.0,2008.0,Religious Group (v6),Jama'at Izalat al-Bid'ah wa Iqamat al-Sunnah (JIBWIS),False,True,False,False
2124,1934.0,2024.0,Religious Text (v1.0),إراءة عرائس شموس فلك الحقائق العرفانية بأصابع حق ماهية التربية بالطريقة التجانية,False,True,False,False
2125,1917.0,1992.0,Religious Text (v1.0),الإسلام في نيجيريا والشيخ عثمان بن فوديو الفلاتي-أدم عبد الله الالوري,False,True,False,False
2126,1984.0,2023.0,Religious Group (v6),Nasrul-lahi-li Fathi Society of Nigeria (NASFAT),False,True,False,False
2128,650.0,1700.0,Religious Group (v6),Paulicians,True,True,False,False
2131,900.0,1470.0,Religious Group (v6),Chimú Empire Religion,False,False,False,False
2133,1923.0,2000.0,Religious Group (v6),ANSAR-UD-DEEN SOCIETY OF NIGERIA,False,True,False,False
2138,1916.0,2024.0,Religious Group (v6),الجماعة الأحمدية الإسلامية في نيجيريا,False,True,False,False
2139,1980.0,2020.0,Religious Group (v6),Shi'a Group in Nigeria,False,False,False,False
2140,347.0,407.0,Religious Text (v1.0),"St. John Chrysostom, Homilies On the Incomprehensible Nature of God",True,False,False,False
2141,2002.0,2022.0,Religious Group (v6),(Ahl al-Sunnah Group for Preaching and Jihad)جماعة أهل السنة للدعوة والجهاد,False,True,False,False
2143,410.0,426.0,Religious Text (v1.0),City of God,True,False,False,False
2147,-100.0,1574.0,Religious Group (v6),الدولة الحفصية 1229-1574,False,True,False,False
2148,1705.0,1957.0,Religious Group (v6),الدولة الحسينية 1705م -1957م,False,False,False,False
2149,330.0,1453.0,Religious Group (v6),Judaism in Byzantium,False,True,False,False
2153,-400.0,-300.0,Religious Text (v1.0),Guishen zhi ming 鬼神之明,False,False,True,False
2157,1775.0,1815.0,Religious Group (v6),Blue Light Evangelicals in the Late Eighteenth-Century Royal Navy,True,False,False,False
2160,250.0,843.0,Religious Group (v6),Manichaeans,False,False,False,False
2166,395.0,1453.0,Religious Group (v6),Judaism in Byzantium,False,True,False,False
2168,-600.0,1100.0,Religious Group (v6),"Dzibilchaltún, arquitectura, poder y cambio religioso en el norte de Yucatán",False,False,False,False
2170,450.0,1500.0,Religious Text (v1.0),Liber Pontificalis,True,False,False,False
2177,-100.0,0.0,Religious Text (v1.0),The Covenant Ceremony in the Community Rule (1QS),False,True,False,False
2180,1921.0,2024.0,Religious Group (v6),Cao Đài,False,False,False,False
2181,-150.0,70.0,Religious Text (v1.0),Communal Petitions for Days of the Week: Prayer for Friday (4Q504),False,False,False,False
2187,-900.0,-500.0,Religious Text (v1.0),1 Samuel 2:1-10,False,False,False,False
2190,-400.0,350.0,Religious Text (v1.0),Ezra 9,False,False,False,False
2191,-700.0,-700.0,Religious Text (v1.0),Two Aramaic Mortuary Stelae from Nerab,False,False,False,False
2194,1952.0,2023.0,Religious Group (v6),The Redeemed Christian Church of God,True,False,False,False
2199,401.0,500.0,Religious Text (v1.0),"Prayer for Vengeance against Mariam, Kallinikos, and Others",False,True,False,False
2200,1480.0,2024.0,Religious Group (v6),The Roman Catholic Mission in Nigeria,True,False,False,False
2208,-160.0,80.0,Religious Text (v1.0),The Book of Judith,True,True,False,False
2210,1981.0,2024.0,Religious Group (v6),Living Faith Church Worldwide,True,False,False,False
2225,700.0,1100.0,Religious Group (v6),"Culdees, Céli Dé, Céili Dé, Céle Dé,  ""Clients of God"", ""Servants of God"", ""Spouses of God"", ""Companions of God"", Kelidei, Kaledei; Céile Dé",True,True,False,False
2228,1972.0,2024.0,Religious Group (v6),Church of God Mission,True,False,False,False
2231,1798.0,2024.0,Religious Text (v1.0),جواهر المعاني وبلوغ الأماني,False,True,False,False
2232,1350.0,1500.0,Religious Group (v6),"Lollards, Lollard, the Lollard movement, Lollardism,  Lollardy, Wycliffites",True,False,False,False
2233,1734.0,2024.0,Religious Group (v6),The Way of Former Heaven (Xiantiandao 先天道),False,False,True,True
2236,-935.0,1012.0,Religious Text (v1.0),الرّسالة المفصّلة لأحوال المتعلّمين وأحكام المعلّمين والمتعلّمين لأبي الحسن  علي القابسي,False,True,False,False
2237,1217.0,2024.0,Religious Group (v6),"Order of Preachers, Dominicans, Friars Preachers, Black Friars, Jacobins",True,False,False,False
2238,1700.0,2000.0,Religious Group (v6),XX ــــــــ    ـق  XVIII   الطريقة التجانية في الجزائر :ق,False,True,False,False
2243,700.0,2024.0,Religious Group (v6),Hui People,False,True,False,False
2244,1204.0,1261.0,Religious Group (v6),"Catholicism in the Latin Empire, Catholicism in the Eastern Roman Empire (Byzantium), the Latin Patriarchate of Constantinople",True,False,False,False
2245,-652.0,1240.0,Religious Group (v6),صقلية الإسلامية,False,True,False,False
2246,-819.0,1957.0,Religious Group (v6),المذهب الحنفي بالبلاد التونسية,False,False,False,False
2247,647.0,712.0,Religious Group (v6),الفتح العربي الإسلامي لشمال إفريقيا,False,False,False,False
2248,1631.0,1702.0,Religious Group (v6),الدولة المرادية في تونس,False,False,False,False
2255,1340.0,2024.0,Religious Group (v6),Dongxiang,False,True,False,False
2256,1700.0,2000.0,Religious Group (v6),الطريقة الرحمانية في الجزائر  ق18-ق20,False,True,False,False
2258,-202.0,256.0,Religious Text (v1.0),"Livre  des Règle  de conduite des maîtres كتاب "" آداب المعلّمين  "" محمد ابن سحنون""R",False,True,False,False
2262,1301.0,1373.0,Religious Text (v1.0),Le Commencement et la Fin البداية والنهاية de Ibn Kathir لابن كثير,False,True,False,False
2263,1058.0,1111.0,Religious Text (v1.0),"lettre au disciple Ayyuha-l-walad par Al Ghazâlî رسالة ""ايّها الولد لأبي حامد الغزالي",False,True,False,False
2264,1560.0,1720.0,Religious Group (v6),The Puritans,False,False,False,False
2265,610.0,2024.0,Religious Text (v1.0),القرآن الكريم Le Noble Coran,False,True,False,False
2272,450.0,505.0,Religious Text (v1.0),Abou Hamid Al-Ghazali:   Le livre d'Al-Jam Al-Awam sur la science de la théologie الجام العوام عن علم الكلام,False,True,False,False
2273,1291.0,1368.0,Religious Group (v6),Yuan divination schools,False,False,True,False
2274,1920.0,2023.0,Religious Group (v6),Ìjọ Àdìmúlà (An Institutionalised Indigenous Religious Movement in Yorubaland,False,False,False,False
2277,-1046.0,-771.0,Religious Text (v1.0),Western Zhou Bronze Inscriptions (Xi Zhou jinwen 西周金文),False,False,True,False
2278,1700.0,2024.0,Religious Group (v6),الطريقة القادرية البودشيشية في المغرب الأقصى,False,True,False,False
2280,-1900.0,-1600.0,Religious Text (v1.0),Enki and Ninmaḫ,False,False,False,False
2285,-1900.0,-1600.0,Religious Text (v1.0),Enki and Ninḫursaĝa,False,False,False,False
2290,1200.0,2024.0,Religious Group (v6),الطريقة القادرية في مصر ق13م-ق21م,False,True,False,False
2294,220.0,330.0,Religious Text (v1.0),Baopuzi neipian 抱朴子內篇,False,False,True,False
2295,-1600.0,-500.0,Religious Text (v1.0),Nergal and Ereškigal,False,False,False,False
2308,711.0,726.0,Religious Group (v6),الفتح العربي الإسلامي للأندلس,False,False,False,False
