entry_id,entry_name,poll_id,poll_name,description,year_from,year_to,region_id,expert_id,expert_name,editor_id,editor_name,date_created,date_modified,data_source,dim0,dim1,dim2,dim3,dim4,dim5,dim6,dim7
1607,Zaydism and the state in Yemen,43,Religious Group (v6),"The Zaydis, a Shiʿite sect, first arrived in Yemen in the late 9th century. They formed a state (imamate) in the north of the region, centered on the city of Ṣaʿda. This state went through periods of expansion and contraction, surviving even a period of direct Ottoman rule (1538-1635). The institutions and social structures of the Zaydi imamate underwent considerable transformations in the medieval and early modern periods.",897,1700,1822,1230,Ekaterina Pukhovaia,55,Julian Weideman,2022-12-15 13:09:01.882 +0100,2023-04-16 14:19:13.271 +0200,Database of Religious History (DRH),0.0020729956139341568,4.789493186398959e-84,0.07002843271074236,0.0001212342223375947,0.04649930328620154,0.11414097381372756,4.595549225080421e-31,0.7671370603530568
1618,Diya'u al-Ta'aweel fee Ma'ani al-Tanzeel (The Bright interpretation of the meanings of the Qur'an),52,Religious Text (v1.0),"Tafsir by Sheikh Abdullahi ibn Fodio. Sheikh Abdullahi ibn Fodio was born in the year 1179 AH/1766 C.E. He wrote over one hundred and seventy books, covering a wide range of topics and issues of concern to the Muslim Ummah.  He wrote his well known tafsir ''Diya'u al-Ta'aweel fee Ma'ani al-Tanzeel'' in the early 19th Century.",1766,1828,1836,1304,Jabir  Musa,55,Julian Weideman,2023-01-04 03:23:26.926 +0100,2023-03-17 18:37:59.286 +0100,Database of Religious History (DRH),0.00043830989336721246,7.215127938379267e-58,5.250010870680495e-27,1.5126811697041233e-18,2.0516823003478465e-37,0.9995616901066328,1.6192058042368155e-31,1.0319914112680846e-37
1624,Neo-Assyrian Healers (āšipu/mašmaššu-exorcists),43,Religious Group (v6),"The exorcist (Akkadian āšipu/mašmaššu) acted in an intellectual community as one of five main scholarly professions throughout the Neo-Assyrian period. Exorcists were primarily concerned with medical and magical healing, as well as diagnosing causes of illness, for private - and frequently highborn - clients. Furthermore, they could perform rituals for the city, temples, and the court. Accordingly, they were often connected to the royal court, as well as official and religious institutions in various cities. However, exorcists were not priests. Among the tools of their trade were numerous rituals, medical remedies, prayers, and incantations. Exorcists in the Neo-Assyrian period did not distinguish between what we today label as “magic” and “medicine”, instead believing that most illnesses were caused by supernatural forces, such as gods or demons. Once a patient was seized by an illness, healing could be achieved through identifying the ailment and the agent causing the malady, and subsequently applying therapeutic or ritual treatments to cure the illness and its symptoms, as well as ritual actions to appease the god in question. Healing therefore consisted of both medical and magical treatments, and the term encapsulates the combined focus in the exorcist’s methods for diagnosing and treating illness as well as ensuring social, physical, or mental wellbeing. Although an exorcist’s duties partially overlapped with those of the physician (asû) and diviner (bārû), the exorcist appears to have been the primary professional practicing a broad selection of traditional Assyrian and Babylonian healing methods in the Neo-Assyrian period. Accordingly, the translation “exorcist” is inadequate and often incorrect in describing his competences and duties. The majority of sources from this period can be dated roughly to the 8th and 7th centuries BCE, and they were excavated in the royal text collections at Nineveh, a temple library in Kalhu (Nimrud), private libraries in Assur (especially the “Haus des Beschwörungspriesters”), and a private text collection from Huzirina (Sultantepe).",-900,-612,582,1132,Troels Pank Arbøll,50,Andrew Danielson,2023-01-06 11:21:20.969 +0100,2023-01-17 13:21:21.264 +0100,Database of Religious History (DRH),0.09274653820736138,7.922663291678199e-51,0.004330366677505538,0.9024431472426002,0.0004799477760543867,9.895388557990825e-25,9.637806157560452e-11,1.0018863550380046e-13
1628,Bad' al-Khalq wa Qasas al-Anbiya' of Kisa'i كتاب بدء الخلق وقصص الأنبياء للكسائي,52,Religious Text (v1.0),"Le livre ""Le début de la création et les histoires des prophètes"" d'Al-Kisa'i a fait l'objet de quatre enquêtes, dont trois ont été imprimées.
Ces investigations expriment la difficulté à déterminer l'auteur du livre et l'époque de sa rédaction.
L'enquête la plus récente du livre est celle que Bandar Al-Zaidi a déposée dans le cadre d'un Master des études religieuse dans une université saoudienne.
Avant l'enquête de Bandar Al-Zaidi, on retrouve l'édition de Beyrouth avec un très mauvais travail de Khaled Abdel-Fattah Shebl en 2004. Avant cela, le Dr Al-Taher Bin Salama avait suggéré une enquête sur le livre dans le cadre de son doctorat, son ouvrage a été publié en 1998. Quant à la quatrième enquête, qui est la plus ancienne, elle a été réalisée par l'orientaliste allemand Einsenberg et publiée en 1922.
Ces enquêtes donnent quatre exemplaires du livre d'Al-Kisa'i et sa personnalité. Chaque édition faisait référence à un auteur et définissait pour lui une époque différente des autres éditions, et fournissait un titre au livre différent des autres titres.
L'édition d'Eisenberg avait comme titre ""Histoires des prophètes"" elle est attribuée à Abu Hamza al-Kisa'i, le linguiste, professeur d'al-Amin et d'al-Ma'mun, décédé en 179, 180 ou 189 AH (795 , 796 CE ou 805 CE).
Le travail de at-Taher bin Salma s'intitule ""Le début de la création et les histoires des prophètes par Al-Kisa'i."" L'auteur de l'enquête a suggéré qu'Al-Kisa'i vivait dans le sixième siècle AH (12 CE)
Le titre de la copie du Dar Al-Kutub al-'Ilmiyyah est ""Histoires et naissances des prophètes"", elle prétend  que al-Kisa'i est mort en l'an 1234 AH (1818 AD),
Quant à l'enquête de Bandar Al-Zaidi, elle s'intitule ""Le livre du commencement et les histoires des prophètes, que la paix et les bénédictions soient sur eux"", il l'attribue à la même personnalité que at-Taher bin Salma, à savoir Abu Bakr Muhammad bin Abdullah Al-Kisa'i, mais il précise l'époque à laquelle il a vécu entre 250 et 350 AH (864-961 CE).
La vérité est que la déclaration d'Eisenberg et la précision de Dar al-Kutub al-'Ilmiyyah sont incorrectes.
Al-Kisa'i se réfère dans son livre, dans de nombreux cas, à Ibn 'Asaker, l'auteur de l'Histoire de Damas, décédé en l'an 571 AH (1176 CE), il n'est donc pas possible que la personne visée soit al-Kisa'i Abu Hamzah le linguiste décédé avant Ibn 'Asaker de près de 4 siècle. Al-Qurtubi, dans son interprétation du Coran, se réfère au livre d'al-Kisa'i verbalement il le dit : ""Son miracle a été mentionné dans ce qu'al-Kisa'i a mentionné dans les histoires de les prophètes… » Al-Qurtubi est mort en l'an 631 AH (1234 ُِ), il n'est donc pas possible qu'al-Kisa'i, qui nous intéresse, soit celui mentionné par Dar al-Kutub al-'Ilmiyyah. Quant à at-Taher bin Salma et Vadet, ils précisent deux dates proches pour la mort de l'auteur, le Ve siècle AH (11 CE) pour vadet et le VIe siècle AH (12 CE) pour Bin Salma.
La période pendant laquelle Al-Kisa'i a vécu s'étend sur les sixième et septième siècles, avec une forte probabilité qu'il ait vécu entre l'année 571 AH, l'année de la mort d'Ibn Asaker, et l'année 617 AH , la date du plus ancien exemplaire de son livre, ce qui signifie qu'il est contemporain d'historiens et de commentateurs de premier plan, dont les plus célèbres sont Ibn Al-Jawzi, Ibn Al-Atheer et Al-Qurtubi...
Nous pouvons en apprendre davantage sur la zone géographique dans laquelle Al-Kisa'i a vécu en regardant les emplacements des copies manuscrites de son livre.
Ben Salma travaillait sur seize exemplaires manuscrits, tous répartis entre Tunis et Paris, cependant il attribut au dernier exemplaire, le nom de ""l'exemplaire de Damas"".
Les exemplaires de Paris sont des exemplaires originaux conservés à la Bibliothèque Nationale de Tunisie.
La plupart des copies de Paris ont été écrites en écriture orientale, ce qui suggère fortement qu'elles ont été écrites au proche orient. Bin Salama a mentionné que les copies les plus anciennes, qui ont été copiées en l'an 877 AH, ont été vues par ""Botrus Diab al-Halabi, le traducteur du sultan de France en l'an mil six cent soixante-dix chrétiens"", correspondant à l'année 1081 AH.
La plupart des copies étaient associées à Damas, et il n'est pas exclu en ce qui concerne le reste des copies à Paris ou en Tunisie qu'elles soient originaires de Syrie en raison des relations étroites que l'Empire français entretenait avec la Syrie et l'orient.
Ces observations nous amènent à une conclusion importante: Damas en particulier et l'orient en général sont le berceau dans lequel le livre a été écrit.",1100,2023,1843,1225,Ali Makhlabi,55,Julian Weideman,2023-01-12 17:33:04.357 +0100,2024-05-15 20:01:44.765 +0200,Database of Religious History (DRH),0.00024892607461342054,8.942305078872754e-85,0.020351107453967995,0.007119925973978859,0.9647981127490463,0.007481927748393518,1.447674905563532e-30,1.0684081156558312e-23
1650,"كتاب"" المقدّمة ""لابن  خلدون livre  Mou qaddîma d'Abd Al Rahman Ibn Khaldoun",52,Religious Text (v1.0),"Le livre Al-Muqaddimah est considéré comme l'un des livres les plus célèbres de la culture arabo-islamique, qui a établi la science de la civilisation humaine, adoptant une méthode scientifique dans l'étude de l'histoire, des sciences politiques et sociales, et l'a appliquée dans l'étude de l'émergence et la désintégration des États Ibn Khaldoun était considéré par de nombreux chercheurs comme le premier fondateur de la sociologie et de la science de la civilisation humaine.",1332,1406,1862,1268,Bou Ali Malika,55,Julian Weideman,2023-02-09 00:38:27.781 +0100,2023-04-27 10:19:02.469 +0200,Database of Religious History (DRH),0.0005838348281161771,7.352215836282457e-83,0.8968962523936458,0.0003189875421666344,0.10220092523086963,5.201872745630219e-12,1.6237140995256354e-30,4.8023217930216635e-23
1652,Le Livre de al-'Ibana 'an 'Usul al-Diyana de al-Ash'ari كتاب الإبانة عن أصول الديانة للأشعري,52,Religious Text (v1.0),"Le livre d'Abu al-Hasan al-Ash'ari ""L'ulicidation des Fondements de la Religion"" est l'un des livres les plus importants sur les principes fondamentaux de la religion selon la tendance Ash'arite, qui se considère comme Ahl al-Sunnah wal-Jama 'ah. 
Muhammad Abed Al-Jabri mentionnait qu'Al-Ash'ari, l'auteur de ce livre, était celui qui a défendu la doctrine sunnite contre les chiites qui menaçaient l'État et la ""Religion"". Le professeur Nour ad-Din Jlassi, professeur à l'Unversité du Zaytouna (Institut des fondements de la religion معهد أصول الدين قسم الحديث) considére al-Ash'ari comme le premier homme de religion qui a ajouté le consensus, qui était un fondement de la jurisprudence islamique, aux fondements de la vérité dans les problèmes théologiques et dans les affaires politiques et historiques. Le livre al-'Ibanat faisait preuve de dialogue non seulement entre les doctrines musulmanes (Sunnites, Shi'ites et Mu'tazilites) mais il proposait aussi des réponses à des questions concernant les chrétiens et les juifs. C'est pour cela qu'on peut le considérait aussi parmi les livres qui inaugurent la science des religions comparées qui sera bien développé avec Ibn Hazm.
L'importance du livre lui a donné l'opportunité d'avoir au moins 3 titres: le premier est ""L'ulicidation des Fondements de la religion"" الإبانة عن لأصول الديانة le deuxième est ""Du Fondements de la religion: Explication"" الإبانة في أصول الديانة le troisième est ""L'unicité (de Dieu)"" كتاب التوحيد.
Les éditeurs nous parlent au moins de 4 copies dans lesquelles on trouve des divergences qui peuvent influencer la compréhension du livre et l'interprétation historique de la tendance ash'arite.",874,936,1864,1225,Ali Makhlabi,55,Julian Weideman,2023-02-11 12:01:17.404 +0100,2024-05-15 20:03:16.942 +0200,Database of Religious History (DRH),2.8940811100012618e-05,5.414738905271702e-86,0.0013368291435941055,0.0005764052643487231,0.990186280124353,0.007871544656604178,3.1991751553035504e-31,6.4338963682929616e-24
1653,Visigothic Homoian Christianity,43,Religious Group (v6),"Homoian (also homoean) Christians, from the ancient Greek homoios (ὅμοιος), meaning similar, believed that God the Father, and Christ the Son were similar in nature. This was distinct from Nicene Christianity which adhered to the view that the Father and Son were identical (homos-ὁμός) in nature. The theological position of Homoianism was presented at the Councils of Ariminium and Seleucia in 359 and ratified at the Council of Constantinople in 360 CE. Homoianism was favored by the emperors Constantius II and Valens. Homoian Christianity was championed by Acacius of Caesarea (died in 365 CE) and its followers were sometimes called 'Acacians'.

Arianism is often used (erroneously) in scholarship as a synonym for Homoian Christianity (as well as other theological positions rejecting the notion that the Son and Father are of the same nature). This stems from attempts by fifth-century CE opponents to slander Homoianism through association with the Alexandrian priest Arius (c.250 or 256-336 CE), who also believed that the nature of the Son was distinct from that of the Father.

Like other instances of religious conversion in Antiquity, the adoption of Homoian Christianity amongst Goths was a gradual process rather than a punctual event. The genesis of Homoian gothic communities occurred in 341 when Ulfilas (also Wulfila, c.311-383 CE), considered the apostle of the Goths, was appointed bishop of the Homoian (or a theological position best described as Homoian) communities in Gothic-controlled lands at the Council of Antioch. This would imply that there were indeed Christians already living in this area who had requested for a bishop. These may have been the descendants of Christian, Roman prisoners. He preached to and converted Gothic communities north of the Danube until he was expelled, along with many of his followers in 347/8 due to a Christian persecution in Gothia. Ulfilas and his followers settled in Moesia, in the Roman Empire. He developed a Gothic script and translated the Bible into Gothic. Homoian Christianity received imperial patronage from the emperors Constantius II from 350-61, during his time as sole ruler of the Empire, and from Valens until his death in 378. During this time, Ulfila' Gothic followers would adopt Homoianism, understood as a compromise between so-called 'Arianism' and Nicene Christianity due to its stipulation that the nature of Christ was similar to that of the Father.

During the reign of these two emperors, two other events can be pinpointed as part of the conversion process of Goths.
In 369, a power struggle occurred within the Thervingian people between Athanaric and Fritigern. Fritigern petitioned for support from the Roman emperor Valens. The Thervingian Goths under Fritigern's command converted to Homoian Christianity and requested theological teachers.
In 376, the westward movement of the Huns and Alans encroached on Gothic land and two gothic Groups, the Thervingi and Greuthungi, requested to cross the Danube into Roman land to seek refuge. The Thervingi were allowed to cross but the Greuthungi were denied entry. Nevertheless, the Greuthungi crossed into Roman land illegally. Conversion to Homoianism was a condition for admission and would have applied to all Goths entering the Empire at this time. 

The Council of Constantinople of 381, which was summoned by emperor Theodosius I and followed the Edict of Thessalonica, condemned Arianism (and its associate theological doctrine, Homoianism). Nevertheless, the council decreed that barbarian peoples could continue to practice Homoianism in the ways that their ancestors had. Scholars such as Herwig Wolfram argue that the conversion of Goths to Homoianism would have created a sense of unity, a distinct change from the heterogenous pagan beliefs from the pre-Christian era.

The exact ethnogenesis of the Visigoths, as a sub-group of Goths and other barbarian peoples has been disputed, but it seems likely that the identity of this group solidified under the Alaric in the 390s, until their definitive settlement in Aquitaine in 419 by the Roman Empire. Homoian Christianity became deeply entrenched within the ranks of the Visigothic aristocracy. Many Homoian bishops originated from aristocratic families.
In 579, Hermenegild, the son of king Liuvigild, converted to Nicene Christianity and led a revolt in Baetica. Liuvigild called a synod in Toledo in 580 which revised Homoian beliefs to be more acceptable to Nicene Christians. These reforms would have little impact given that Homoianism had already largely lost its appeal since the 560s, if not earlier. In the second half of the sixth century, Nicene and Homoian clergy, bishops and churches would be operating in parallel in most major cities in the Visigothic Kingdom.
Homoian Christianity would be replaced by Nicene Christianity as the state-sponsored religion at the third council of Toledo, in 589, convoked by king Reccared, who had himself converted to Nicene Christianity in 587. Former Homoian bishops were allowed to keep their posts and shared their duties with their Nicene counterparts, but metropolitans lost their province-wide authority.",341,589,1869,1339,Cédrik Michel,49,Ian Randall,2023-02-11 18:59:53.441 +0100,2023-10-01 18:55:31.332 +0200,Database of Religious History (DRH),0.5425549116456615,3.3939414741084718e-43,2.7774408154326782e-24,5.864242435435851e-14,3.7048251741848215e-13,0.002701436194948019,1.2278851395574697e-16,0.4547436521589613
1654,Le Parti du Mouvement de La Nahda حزب حركة النهضة,43,Religious Group (v6),"Une fraction des mouvements de l'Islam politique dans le monde arabe.
À la fin des années soixante du XXe siècle, la Jama'a al-Islamiyya الجماعة الإسلاميّة (Le groupe islamique) en Tunisie a commencé à se former. 
Au cours de l'année 1972, un groupe d'étudiants a annoncé sa propre identité politique et idéologique (religieuse), différente des identités politiques et idéologiques de gauche qui dominaient l'université à l'époque. Leur signature sur les déclarations qu'ils ont émises et accrochées aux murs de l'université ou du collège était ""Étudiants qui font la prière"".
Le 6 juin 1981, un groupe de personnalités politiques et scientifiques appartenant à la classe moyenne organisent une conférence de presse au cours de laquelle ils annoncent la formation d'un nouveau parti en Tunisie, l'appelant la «Mouvement de Tendance Islamique» (M.T.I.). Rashid Ghannouchi راشد الغنّوشي, Abdel Fattah Moro عبد الفتّاح مورو, Saleh Karkar صالح كركر et Ali Al-Areedh علي العريض étaient les plus éminents de ces personnages.
Ce qui a poussé ces personnalités à annoncer un parti à tendance islamique, c'est la vague d'ouverture apparue à l'horizon lorsque la figure destourienne (qui appartient au parti du pouvoir) à orientation arabo-islamique et africaine a pris les rênes du premier ministère de l'Etat tunisien.
Cependant, ce parti a rapidement connu un affrontement avec l'État, qui a refusé de lui accorder un visa de travail légal et emprisonné ses dirigeants, ce qui a entraîné de nouvelles figures de leadership, dont la plus célèbre est l'ingénieur Hammadi al-Jabali.
Pendant l'été de 1987, une forte confrontation a eu lieu entre la tendance islamique et le régime de Bourguiba. Cette confrontation s'est terminée par l'arrestation de la plupart des dirigeants historiques et de quelques dirigeants de la classe moyenne de l'organisation. La peine de mort attendait certains dirigeants, en particulier Rashid Al-Ghannouchi et le mathématicien Moncef Ben Salem.
Cependant, le coup d'État doux mené par le général Zine El Abidine Ben Ali a empêché ces peines de mort, et il semblait que la crise avec l'État se dirige vers une solution finale. Le mouvement a de nouveau cherché à obtenir un visa de travail légal et a changé son nom de «Tendance islamique» en «Mouvement Nahda». 
Cependant, l'affrontement violent entre le mouvement islamique et le régime n'a pas tardé, surtout après l'incendie du siège de l'Assemblée constitutionnelle démocratique au pouvoir à Bab Souika (l'ancien centre-ville de Tunis), qui a été menée par le mouvement Nahda, et à la suite de quoi l'un des gardiens de la place est mort.
Après cela, le mouvement Nahda a traversé des années que ses adhérents les nomment les années du Jénocide. Jusqu'à ce que la révolution du 17 décembre 2010 au 14 janvier 2011 ait lieu. Les immigrés islamistes sont revenus en Tunisie et ils ont reformé avec le reste des islamistes leur parti. Ensuite, ils ont demandé un visa pour un parti légal, qu'ils ont obtenu, et ils ont changé le nom de leur parti pour devenir le «Parti du mouvement Nahda».",1981,2023,1866,1225,Ali Makhlabi,55,Julian Weideman,2023-02-11 22:06:56.237 +0100,2024-05-15 20:04:00.637 +0200,Database of Religious History (DRH),0.00026282292506720644,5.89393970367971e-85,0.0190127067122033,9.969280900844034e-06,0.1385953511569123,0.8421191499249163,1.9394700625095602e-32,3.299369513534088e-34
1659,The Conferences of John Cassian,52,Religious Text (v1.0),"This document was written in the 5th century by a monk named John Cassian in order to help found a monastery in the Roman-controlled region of Gaul (in modern-day France). The Conferences are the second volume of Cassian's instructions (the first volume is The Institutes) on how to correctly practice monasticism based on his experience living as a monk in Egypt. Unlike The Institutes, however, The Conferences is written as a series of conversations between a young Cassian, his monastic compatriot Germanus, and several venerable Egyptian monks. Conversations discuss the goals of monastic life, - principally ""purity of heart"" -  and the correct practice of asceticism, - neither too lax nor too severe. There are also detailed discussions on theology, including the notion of God as unencumbered by a physical body, the possibility of humans uniting with God in spiritual perfection, and  the influence of evil spirits on the mind and/or heart. This book gives a comprehensive vision of Cassian's ideal Egyptian monasticism in order to establish a similar institution in the West.",420,430,1872,1128,Joshua Schachterle,49,Ian Randall,2023-02-14 23:21:50.351 +0100,2023-03-16 19:49:52.294 +0100,Database of Religious History (DRH),0.9994410798050392,1.3210626813434504e-26,7.896276939138737e-33,0.0005589201678643208,1.7849330753576484e-27,4.170027345329334e-47,2.7096447343178256e-11,9.215703445309163e-46
1661,Ludlul Bel Nemeqi,52,Religious Text (v1.0),"Ludlul bēl nēmeqi, “I will praise the lord of wisdom,” is the incipit title of a Babylonian narrative poem that recounts the divinely-imposed suffering of the poem’s protagonist, one Shubshi-meshre-Shakkan, and his divinely-effected restoration. The poem is sometimes referred to as the “Babylonian Job,” though its contents differ significantly from the biblical book. About seventy cuneiform tablets and fragments attest the poem (a number that grows every few months due to new discoveries), from which scholars have reconstructed about three-quarters of its original text. The poem likely extended to some six hundred lines in antiquity, which ancient copyists divided into five sections called “Tablets.” Modern scholars number these with Roman numerals (I–V); Arabic numerals indicate line numbers within each Tablet.

The poem opens in the first-person voice of the protagonist, who praises the wrath and mercy of the Babylonian high god Marduk (I 1–40), the deity responsible for the man’s suffering and eventual recovery. In the lines immediately following the hymn the protagonist describes in a retrospective manner Marduk’s past anger toward him, which resulted in his loss of divine protectors and his reception of unfavorable signs and terrifying dreams. Expelled from his house, the protagonist recounts how he evoked the ire of his king and the jealousy of his colleagues, who schemed against him. Alienated from his community, family, and friends, the protagonist found himself completely alone; no one came to his aide. At the end of Tablet I without possessions, property, or professional position; grief-stricken, afraid, and helpless, Shubshi-meshre-Shakkan resolutely hoped for the arrival of relief. But, at the start of Tablet II, the second year of his trials, he was utterly disappointed. 

Surrounded by evil and without help from his personal deities and ritual experts, the protagonist tells how confused he was about his mistreat despite his sincere piety and ritual observances. This cognitive dissonance induced doubt in him about the knowability of the gods and elicited musings on the frailty and vacillations of human life. Giving up on such lofty and troubling thoughts, the protagonist describes a litany of demonically-delivered infirmities that plagued him, the language of which resonates strongly with lamentations and lists of symptoms in medical texts. As his condition worsened, he was confined to his bed; he gained no help from ritual specialists; and he received no mercy from his gods. At the end of Tablet II, with burial preparations and mourning complete, he tells how he awaited death.

In the first half of Tablet III, the protagonist describes (three or) four dreams (interpretations vary), in which several divine beings appeared to him, speaking a message of deliverance and healing. Marduk’s wrath was finally appeased; the high god had heard the man’s pleas for salvation. In a broken passage, it seems that the protagonist admits to his sins and acts of negligence. In the remainder of Tablet III, the ending of which is unrecovered, the protagonist describes the reversal of his infirmities, which continues into the very fragmentary and incompletely reconstructed Tablet IV. 

At the opening of Tablet V, Shubshi-meshre-Shakkan, now fully restored to health, praises Marduk, who is explicitly and emphatically referred to as the protagonist’s lord. Shubshi-meshre-Shakkan describes how after his restoration he entered the Esagil temple complex, the temple of Marduk in Babylon, to perform rituals of thanksgiving. As he entered twelve different temple gates, he received items related to his restoration (e.g., abundance, life, clear signs, release from guilt, relief of lamentation, etc.). After recounting these ritual activities at the temple, the poem leaves the protagonist’s first-person voice behind as it offers a crescendo of praise that moves from the citizens of Babylon to all of humanity. Although the conclusion to the poem, now cast in the voice of an omniscient third-person narrator, is not entirely recovered, its doxological intent is without doubt: “your (Marduk’s) praise is sweet!” (V 120).

Ludlul bēl nēmeqi was a literary classic in ancient Mesopotamia. The dozens of inscribed tablets bearing the poem’s text all come from major libraries and archives in first millennium BCE cities, including Nineveh, Ashur, Kalḫu, Sippar, Babylon, and Kish. At least fifteen of these textual witnesses are school exercise tablets, providing evidence of the poem’s use in scribal training and enculturation. The poem was also the subject of an ancient commentary, which indicates an active interest in the poem in the middle of the first millennium. Moreover, a few of the poem’s lines are used as explanatory citations in commentaries on other texts, including one from Hellenistic Uruk (late 4th century BCE), which attests to the poem’s on-going cultural cachet. 

Many scholars believe the poem was composed in the last quarter of the second millennium, but there is currently no solid proof for this reasonable hypothesis. It was certainly composed sometime between the reign of Babylonian Kassite king Nazimaruttash (r. 1301–1277 BCE), who the poem mentions by name (in V 100 or V 101 [reconstructions vary]), and the copying of the earliest Neo-Assyrian textual witnesses (c. 9–8th century BCE). 

The author of the poem is unknown. Since, however, the poem betrays a knowledge of medical vocabulary, the incantatory and lament traditions, anti-witchcraft texts, demonology, temple ritual and geography, as well as learned scribal hermeneutics, its author was very likely a scribal scholar from the ranks of the professional exorcists.",-1300,-300,1631,1352,Alan Lenzi,58,Jennifer Singletary,2023-02-16 05:54:42.441 +0100,2023-03-08 06:58:45.071 +0100,Database of Religious History (DRH),0.5291467207268965,1.0861400512541075e-12,1.6055107394756322e-14,0.1254919433849214,5.993615857222995e-06,7.063302156782419e-28,0.33436097889591465,0.010994363375307953
1677,Royal Hittite Religion,43,Religious Group (v6),"Just as its contemporaries in the Late Bronze Age, Hittite state had a polytheist religion. The pantheon included hundreds of deities, which grew over time with the deities various cultures (e.g. Hattians, Palaeans, Luwians, Hurrians, etc.) that were incorporated through conquest or close contact, so much so that Hittites referred to their pantheon in general as the “Thousand Gods of Hatti,” the last word being a reference to their country. While the actual number of gods and goddesses may not reach a thousand, if all divine beings, like the demons (mythological creatures, animals, mixed beings) and topographical features (mountains, rivers, springs, etc.) included, the number certainly exceeds a thousand. The top deities of the pantheon were the Sun-deities, both male and female, and the Storm-gods. Syncretism only occurred in a limited fashion in the later periods of the empire. Thus, many local gods were distinguished from similar deities, resulting in numerous variations by location, e.g. Storm God of Hatti, Storm God of Zippalanda, Storm God of Nerik, etc. The divine world was conceived as a mirror of the human world, where anthropomorphic deities were organized in a hierarchy of various families and like humans had needs to eat, sleep, and even be entertained. Temples were the houses of the deities where they inhibited an image, typically an anthropomorphic statue, but in some occasions it could also be a zoomorphic statue, a worked or unworked stele, or even a manufactured symbol, such as a golden disk for a Sun deity. Of course, such man-made objects would only be inhibited by the deities through special rituals. While the most prominent gods, the Sun-deities and the Storm-gods were responsible for the essence of life with their sun-light and waters, other deities presided over various matters like warfare, birth, death, reproduction, love, and so forth. 
Since almost all of the written documentation of Hittites originates from the administrative archives of the Hittite state, what we know of their beliefs pertains almost entirely to the official cult of the state that was headed by the king and the royal family. The king as the high priest of all the deities had a special role between the gods and the humans. He had to ensure the deities of the land were served and taken care of by the people of Hatti, so that the deities would take care of the land and the people. To that effect the state maintained numerous temples all over the land for various deities. While not many Hittite cities have been explored, at their capital city Hattusa, modern day Boğazkale in central Turkey, ruins of over 30 temples have been unearthed. The administration ensured that temples all over Hatti were adequately staffed and maintained and the deities were properly served, which included daily ritual offerings. The temples were an extension of the state administration. They were provided by property and personnel, including slaves, to maintain their own economies, but were definitely not independent of the state. Annually, seasonally, or monthly, over a hundred religious festivals were conducted by the state cult throughout the year. The king was responsible in guiding all societal religious activities.  He and/or royal family members regularly travelled to various locations to attend the festival ceremonies. In festivals, deities are praised, provided with offerings, entertained with singers, dancers, and even sports activities, and in some instances the images of the deities were paraded in processions giving the public a rare opportunity to view them, who normally remained in the inner sancta of the temples accessible only to a select few. To oversee his duties properly, the king had to communicate with the gods, which was accomplished through various divinatory methods, such as extispicy, augury, lot oracles, dream incubation, or by interpreting unsolicited omens. Cultic specialists were experienced with numerous rituals that were performed for rite de passage like birth, puberty, marriage, death, or to treat illnesses and ailments. The funerals of the royal family involved cremation of the body. The dead kings and other royal family members were believed have “become gods,” and passed into the divine domain for a pleasant afterlife.",-1650,-1180,1884,1019,Tayfun Bilgin,50,Andrew Danielson,2023-02-28 03:53:30.873 +0100,2023-05-09 06:34:50.329 +0200,Database of Religious History (DRH),0.00498429689082222,2.169033279100761e-66,1.3140577500955302e-13,0.9950157031058846,6.165389391173796e-13,1.7686323505322408e-26,2.545290585530517e-12,3.349289311028037e-24
1683,Book of Leviticus,52,Religious Text (v1.0),"The book of Leviticus is the third book in the Pentateuch (the first five books of the Hebrew Bible). It consists of 27 chapters and much of the content is Yahweh's instructions to Moses at Mount Sinai. Leviticus takes place within the larger story that narrates the Israelites' escape from Egypt and journey into the Promised Land. In Leviticus, Yahweh gives instructions to Moses, and Moses repeats the instructions to the Israelites.  This material includes: laws concerning sacrifice (for priests and non-priests), details concerning the priesthood, issues of ritual purity/impurity, and exhortations and instructions for living a holy life. The dating of Leviticus has proved to be challenging, as the book makes no reference to outside historical events. Consequently, there is no clear consensus regarding the date of its composition. However, the book does bear signs of literary growth and development indicating that its composition likely happened in several stages.",-800,-400,1889,1368,John Mellison,50,Andrew Danielson,2023-03-09 00:11:03.225 +0100,2023-03-09 00:13:07.689 +0100,Database of Religious History (DRH),0.7127422755974856,9.148819156570977e-40,1.4699174425347077e-20,0.28725772311680414,3.4305888069769115e-34,1.7449965511427547e-57,1.2857103795556761e-09,3.0631575093769755e-55
